"OWNER","TABLE_NAME","COMMENTS","NUM_ROWS","COLUMN_NAME","COMMENTS","DATA_TYPE","DATA_LENGTH"
"HADOOP","COMPANY_INFO_FOREIGN_DIS","","6146","ADDR_LNG","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_FOREIGN_DIS","","6146","TBL_SRC","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_FOREIGN_DIS","","6146","INFO_SRC","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_FOREIGN_DIS","","6146","ADDR_SRC","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_FOREIGN_DIS","","6146","ADDRESS","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_FOREIGN_DIS","","6146","ADDRESS_STD","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_FOREIGN_DIS","","6146","WEB_URL","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_FOREIGN_DIS","","6146","BUSS_SCOPE","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_FOREIGN_DIS","","6146","ADDED_INFO","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_FOREIGN_DIS","","6146","GNRT_TIME","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_FOREIGN_DIS","","6146","UPDATE_TIME","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_FOREIGN_DIS","","6146","UUID","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_FOREIGN_DIS","","6146","PROVINCE","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_FOREIGN_DIS","","6146","CITY","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_FOREIGN_DIS","","6146","COMPANY","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_FOREIGN_DIS","","6146","OWNER","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_FOREIGN_DIS","","6146","OWNER_CTZID","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","UUID","主键（时间设备编码IMSI）","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","PROVINCE","省份","VARCHAR2","1000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","CITY","城市","VARCHAR2","1000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","COMPANY","公司名称","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","OWNER","手机持有人","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","OWNER_CTZID","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","CONTACT","负责人","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","CONTACT_PST","职务","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","ADMINI_AREA","行政区划代码","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","MOBILE","手机号码","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","CITY_NO","城市区号","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","PHONE","电话","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","FAX","传真","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","ZIP_NO","邮编","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","EMAIL","电子邮箱","VARCHAR2","1000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","REGIST_DATE","注册日期","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","INDUSTRY_CD","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","INDUSTRY_TYP","行业类型","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","ECNOMIC_CD","经济","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","ECNOMIC_TYP","经济类型","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","ORG_CD","组织机构代码","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","ORG_TYP","组织机构类型","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","STOCK_CD","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","STOCK_TYP","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","SUBJECTION_CD","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","SUBJECTION_TYP","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","REVENUE_CD","财政收入","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","REVENUE","财政收入","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","BUSS_MODE","经营方式","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","PROPRIETARY","","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","CAPITAL","注册资本","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","STAFF","员工","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","ACCOUNTING_CD","(未猜出来)","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","OPERATE_STATUS","经营状况","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","COMMERCE_ID","商业标识","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","TAX_ID","缴税ID","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","ADDR_LAT","地址纬度","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","ADDR_LNG","地址经度","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","INFO_SRC","数据来源","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","TBL_SRC","来源","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","ADDR_SRC","(未猜出来)","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","ADDRESS","现住址（字典项）","VARCHAR2","1000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","ADDRESS_STD","地址","VARCHAR2","1000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","WEB_URL","网址","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","ADDED_INFO","添加信息","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","BUSS_SCOPE","经营范围","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","GNRT_TIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_LITTLE_1","企业信息","7571560","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","MOBILE_MD5","","VARCHAR2","32"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","PHONE_MD5","","VARCHAR2","32"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","UUID","主键（时间设备编码IMSI）","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","PROVINCE","省","VARCHAR2","1000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","CITY","市","VARCHAR2","1000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","COMPANY","公司名称","VARCHAR2","100"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","TYPE","代码类型","VARCHAR2","100"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","OWNER","手机持有人","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","CONTACT","负责人","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","MOBILE","手机号码","VARCHAR2","100"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","CITY_NO","城市区号","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","PHONE","电话","VARCHAR2","100"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","FAX","传真","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","ZIP_NO","邮编","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","CAPITAL","注册资本","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","MODEL","手机号码","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","REGIST_DATE","注册日期","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","ADDR_LAT","地址纬度","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","ADDR_LNG","地址经度","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","INFO_SRC","数据来源","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","TBL_SRC","来源","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","ADDRESS","现住址（字典项）","VARCHAR2","1000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","ADDRESS_STD","地址","VARCHAR2","1000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","ADDED_INFO","添加信息","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","SCOPE","经营范围","VARCHAR2","2000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","GNRT_TIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","COMPANY_INFO_TXT_1","企业名录信息","743468","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","JXGJ","国籍","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","JXSF","省份","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","JXCS","城市","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","YX","电子邮箱","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","SJHM","手机号码","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","NC","昵称","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","XJZGJ","现居住国籍","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","XJZSF","现居住省份","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","XJZCS","现居住城市","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","QQ","QQ号码","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","INFO_SRC","数据来源","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","TBL_SRC","来源","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","ADDED_INFO","添加信息","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","GNRT_TIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","UUID","主键（时间设备编码IMSI）","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","FXHM","飞信号码","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","YHID","用户ID","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","XXMC","学校名称","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","XXSZSF","所在省份","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_201504","飞信用户","14339132","SR","生日","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","UUID","主键（时间设备编码IMSI）","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","FXHM","飞信号码","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","YHID","用户ID","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","XXMC","学校名称","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","XXSZSF","学校所在省份","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","SR","生日","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","JXGJ","国籍","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","JXSF","省份","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","JXCS","城市","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","YX","电子邮箱","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","SJHM","手机号码","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","NC","昵称","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","XJZGJ","现居住国籍","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","XJZSF","现居住省份","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","XJZCS","现居住城市","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","QQ","QQ号码","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","INFO_SRC","数据来源","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","TBL_SRC","来源","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","ADDED_INFO","添加信息","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","GNRT_TIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201505","飞信用户","9756725","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","UUID","主键（时间设备编码IMSI）","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","FXHM","飞信号码","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","YHID","用户ID","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","XXMC","学校名称","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","XXSZSF","学校所在省份","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","SR","生日","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","JXGJ","国籍","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","JXSF","省份","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","JXCS","城市","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","YX","电子邮箱","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","SJHM","手机号码","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","NC","昵称","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","XJZGJ","现居住国籍","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","XJZSF","现居住省份","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","XJZCS","现居住城市","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","QQ","QQ号码","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","INFO_SRC","数据来源","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","TBL_SRC","来源","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","ADDED_INFO","添加信息","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","GNRT_TIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_201506","飞信用户","58525","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","UUID","主键（时间设备编码IMSI）","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","FXHM","飞信号码","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","YHID","用户ID","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","XXMC","学校名称","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","XXSZSF","学校所在省份","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","SR","生日","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","JXGJ","国籍","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","JXSF","省份","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","JXCS","城市","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","YX","电子邮箱","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","SJHM","手机号码","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","NC","昵称","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","XJZGJ","现居住国籍","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","XJZSF","现居住省份","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","XJZCS","现居住城市","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","QQ","QQ号码","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","INFO_SRC","数据来源","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","TBL_SRC","来源","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","ADDED_INFO","添加信息","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","GNRT_TIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150828","飞信用户","36860","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","UUID","主键（时间设备编码IMSI）","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","FXHM","飞信号码","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","YHID","用户ID","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","XXMC","学校名称","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","XXSZSF","学校所在省份","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","SR","生日","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","JXGJ","国籍","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","JXSF","省份","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","JXCS","城市","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","YX","电子邮箱","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","SJHM","手机号码","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","NC","昵称","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","XJZGJ","现居住国籍","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","XJZSF","现居住省份","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","XJZCS","现居住城市","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","QQ","QQ号码","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","INFO_SRC","数据来源","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","TBL_SRC","来源","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","ADDED_INFO","添加信息","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","GNRT_TIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150905","飞信","260991","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","UUID","主键（时间设备编码IMSI）","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","FXHM","飞信号码","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","YHID","用户ID","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","XXMC","学校名称","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","XXSZSF","学校所在省份","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","SR","生日","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","JXGJ","国籍","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","JXSF","省份","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","JXCS","城市","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","YX","电子邮箱","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","SJHM","手机号码","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","NC","昵称","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","XJZGJ","现居住国籍","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","XJZSF","现居住省份","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","XJZCS","现居住城市","VARCHAR2","1000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","QQ","QQ号码","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","INFO_SRC","数据来源","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","TBL_SRC","来源","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","ADDED_INFO","添加信息","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","GNRT_TIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","TMP_OI_FEIXIN_USER_20150910","飞信","64703","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","ZHCX_WLXX_DZYX03","邮箱信息","290724","UUID","主键","VARCHAR2","4000"
"HADOOP","ZHCX_WLXX_DZYX03","邮箱信息","290724","DZYX","电子邮箱","VARCHAR2","1000"
"HADOOP","ZHCX_WLXX_DZYX03","邮箱信息","290724","YXXM","邮箱姓名","VARCHAR2","4000"
"HADOOP","ZHCX_WLXX_DZYX03","邮箱信息","290724","XMPY","姓名拼音","VARCHAR2","4000"
"HADOOP","ZHCX_WLXX_DZYX03","邮箱信息","290724","SFZH","身份证号","VARCHAR2","4000"
"HADOOP","ZHCX_WLXX_DZYX03","邮箱信息","290724","DHHM","电话号码","VARCHAR2","4000"
"HADOOP","ZHCX_WLXX_DZYX03","邮箱信息","290724","QQHM","QQ号码","VARCHAR2","4000"
"HADOOP","ZHCX_WLXX_DZYX03","邮箱信息","290724","YXDZ","详细地址","VARCHAR2","1000"
"HADOOP","ZHCX_WLXX_DZYX03","邮箱信息","290724","QTXX","其他信息","VARCHAR2","4000"
"HADOOP","ZHCX_WLXX_DZYX03","邮箱信息","290724","XXMM","信息密码","VARCHAR2","4000"
"HADOOP","ZHCX_WLXX_DZYX03","邮箱信息","290724","YXLY","邮箱来源","VARCHAR2","4000"
"HADOOP","ZHCX_WLXX_DZYX03","邮箱信息","290724","MOBILE","手机号码","VARCHAR2","4000"
"HADOOP","ZHCX_WLXX_DZYX03","邮箱信息","290724","CITY_NO","城市区号","VARCHAR2","4000"
"HADOOP","ZHCX_WLXX_DZYX03","邮箱信息","290724","INFO_SRC","数据来源","VARCHAR2","4000"
"HADOOP","ZHCX_WLXX_DZYX03","邮箱信息","290724","TBL_SRC","来源","VARCHAR2","4000"
"HADOOP","ZHCX_WLXX_DZYX03","邮箱信息","290724","ADDED_INFO","添加信息","VARCHAR2","4000"
"HADOOP","ZHCX_WLXX_DZYX03","邮箱信息","290724","GNRT_TIME","(未猜出来)","VARCHAR2","4000"
"HADOOP","ZHCX_WLXX_DZYX03","邮箱信息","290724","UPDATE_TIME","更新时间","VARCHAR2","4000"
"HADOOP","ZHCX_WLXX_DZYX05","邮箱信息","8676383","UUID","主键（时间设备编码IMSI）","VARCHAR2","4000"
"HADOOP","ZHCX_WLXX_DZYX05","邮箱信息","8676383","DZYX","电子邮箱","VARCHAR2","1000"
